date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-14,11.929631599325132,8.684162064503774,15.125201579742088,47035599949
2025-03-15,12.105106420723969,8.82021136817065,15.435103551275366,47035599949
2025-03-16,12.280581242122807,8.844573565166504,15.522004754584595,47035599949
2025-03-17,12.456056063521643,9.277975331468577,15.63923921385213,47035599949
2025-03-18,12.63153088492048,9.383316655865775,15.923834806031087,47035599949
2025-03-19,12.807005706319318,9.330099163179204,16.039349640742376,47035599949
2025-03-20,12.982480527718154,9.580242340987457,16.176864800919734,47035599949
2025-03-21,13.15795534911699,9.795991909625712,16.26020911235873,47035599949
2025-03-22,13.333430170515827,10.24487093638612,16.509390315751517,47035599949
2025-03-23,13.508904991914667,10.356255954526356,16.55232503615298,47035599949
2025-03-24,13.684379813313504,10.348017500238754,16.857521757426642,47035599949
2025-03-25,13.85985463471234,10.650022008951511,16.918641425914274,47035599949
2025-03-26,14.03532945611118,10.751660530420358,17.167766252653642,47035599949
2025-03-27,14.210804277510016,10.964136780006251,17.253220077654852,47035599949
2025-03-28,14.386279098908853,11.156784680522813,17.375418553808366,47035599949
2025-03-29,14.56175392030769,11.314254221582104,17.720971482354464,47035599949
2025-03-30,14.737228741706526,11.497102135124125,17.97600349385172,47035599949
2025-03-31,14.912703563105362,11.73534142563634,18.115636722938746,47035599949
2025-03-04,2.285731460456578,2.2857314604563204,2.285731460456874,47035600918
2025-03-05,2.571445781885153,2.571445781884819,2.57144578188554,47035600918
2025-03-06,2.857160103313724,2.8561918636360963,2.858046889382554,47035600918
2025-03-07,3.1428744247422955,3.1392713413833873,3.145917122195311,47035600918
2025-03-08,3.428588746170865,3.420512421897243,3.4367049772191542,47035600918
2025-03-09,3.71430306759944,3.7013466333190217,3.7267322354551737,47035600918
2025-03-10,4.0000173890280095,3.979874272985816,4.020276670880859,47035600918
2025-03-11,4.285731710456579,4.257580542881163,4.312046945134603,47035600918
2025-03-12,4.571446031885154,4.536229048728552,4.606385649608803,47035600918
2025-03-13,4.8571603533137235,4.812832026104161,4.899615653392164,47035600918
2025-03-14,5.142874674742293,5.089578392679347,5.193488916955477,47035600918
2025-03-15,5.428588996170866,5.366294796450568,5.486862358456538,47035600918
2025-03-16,5.7143033175994375,5.641558554212168,5.782227569748352,47035600918
2025-03-17,6.000017639028009,5.916110164268999,6.076497045567195,47035600918
2025-03-18,6.28573196045658,6.188910349452625,6.371596339935529,47035600918
2025-03-19,6.571446281885155,6.463588846083369,6.664666793559298,47035600918
2025-03-20,6.857160603313723,6.740210005855512,6.9638042380086285,47035600918
2025-03-21,7.142874924742294,7.01668766476514,7.266406454368375,47035600918
2025-03-22,7.428589246170866,7.287823738020517,7.5657036590967195,47035600918
2025-03-23,7.714303567599437,7.555449466374477,7.861097579148825,47035600918
2025-03-24,8.000017889028012,7.824539626532049,8.158669510313267,47035600918
2025-03-25,8.28573221045658,8.09909774215178,8.456773364560773,47035600918
2025-03-26,8.571446531885154,8.368504147973828,8.75079688349031,47035600918
2025-03-27,8.857160853313726,8.642094185642152,9.05192705769915,47035600918
2025-03-28,9.142875174742294,8.913802197347712,9.348373094574974,47035600918
2025-03-29,9.428589496170865,9.188030274396155,9.648439146897571,47035600918
2025-03-30,9.71430381759944,9.462803014314025,9.950294223872838,47035600918
2025-03-31,10.000018139028008,9.739027391506275,10.251512597459497,47035600918
2025-02-25,2.939676805769966,1.1254082526970286,4.666404452845889,47035601421
2025-02-26,2.760457969109914,0.8871584592946881,4.634418776484044,47035601421
2025-02-27,2.5812391324498636,0.6694815860298753,4.470220690162679,47035601421
2025-02-28,2.4020202957898125,0.5200997115235735,4.168073127875019,47035601421
2025-03-01,2.222801459129764,0.3519818531599772,4.115515279049805,47035601421
2025-03-02,2.0435826224697133,0.18013209766027566,3.7905348130254928,47035601421
2025-03-03,1.8643637858096627,0.10043905473103591,3.7674393990081874,47035601421
2025-03-04,1.685144949149612,-0.23033639243895307,3.5798653173165023,47035601421
2025-03-05,1.5059261124895593,-0.29993676099891986,3.2337998129410868,47035601421
2025-03-06,1.3267072758295086,-0.4927387718365504,3.1053920542055002,47035601421
2025-03-07,1.147488439169458,-0.6984462909821937,3.0339268284997947,47035601421
2025-03-08,0.9682696025094073,-0.8539203075562836,2.758222075107166,47035601421
2025-03-09,0.7890507658493566,-1.140051816980955,2.591641030389342,47035601421
2025-03-10,0.609831929189306,-1.3027725684538056,2.4026142674712148,47035601421
2025-03-11,0.4306130925292573,-1.391559667070265,2.379162362955703,47035601421
2025-03-12,0.2513942558692066,-1.6891202761736337,2.176807935844856,47035601421
2025-03-13,0.07217541920915593,-1.903630252010283,1.9304968734067254,47035601421
2025-03-14,-0.10704341745089652,-1.9018905937642159,1.7804189852286445,47035601421
2025-03-15,-0.28626225411094763,-1.9771514297068409,1.5850351611204243,47035601421
2025-03-16,-0.46548109077099786,-2.416995433776669,1.3825453918783248,47035601421
2025-03-17,-0.644699927431049,-2.507894324976895,1.2732642802581864,47035601421
2025-03-18,-0.8239187640910992,-2.7088363068561474,1.0218763493218286,47035601421
2025-03-19,-1.0031376007511503,-2.854862005245946,0.9962366756697114,47035601421
2025-03-20,-1.1823564374112006,-3.1213356940301766,0.7429783215368375,47035601421
2025-03-21,-1.3615752740712495,-3.2803907178523044,0.49746247502247226,47035601421
2025-03-22,-1.5407941107313001,-3.5584186989561983,0.31991731184835975,47035601421
2025-03-23,-1.720012947391353,-3.4367161968464366,-0.0005034147808011249,47035601421
2025-03-24,-1.8992317840514032,-3.6862362793262164,-0.21983043391386292,47035601421
2025-02-25,0.6635504047205159,-0.14503732889200718,1.447739464458143,47035601997
2025-02-26,0.6107204047585073,-0.2469156411287577,1.376443073172389,47035601997
2025-02-27,0.5578904047964993,-0.2304192526423183,1.2860601943850134,47035601997
2025-02-28,0.5050604048344908,-0.25083089509561013,1.2627071592883854,47035601997
2025-03-01,0.45223040487248334,-0.3110170340751637,1.2468851576518585,47035601997
2025-03-02,0.3994004049104748,-0.40658147532234284,1.1442483119540867,47035601997
2025-03-03,0.3465704049484668,-0.4399568324471145,1.1296683232030198,47035601997
2025-03-04,0.2937404049864588,-0.4940503472615665,1.117433474599495,47035601997
2025-03-05,0.24091040502445024,-0.5020934618588935,1.0163247915901015,47035601997
2025-03-06,0.18808040506244225,-0.5526324026257385,0.902981759950745,47035601997
2025-03-07,0.1352504051004337,-0.6938885467409659,0.9640405774747658,47035601997
2025-03-08,0.08242040513842572,-0.707974456234945,0.8543805571929058,47035601997
2025-03-09,0.029590405176417173,-0.7708519714178671,0.8602014154641628,47035601997
2025-03-10,-0.023239594785590817,-0.7639490151030254,0.740939191815878,47035601997
2025-03-11,-0.07606959474759825,-0.8018843345035822,0.7310211651827465,47035601997
2025-03-12,-0.1288995947096068,-0.9426144666047419,0.6022540665447965,47035601997
2025-03-13,-0.18172959467161479,-0.9846513530371082,0.6114323055744169,47035601997
2025-03-14,-0.23455959463362333,-0.9565492875637479,0.5474425354073794,47035601997
2025-03-15,-0.2873895945956313,-1.118287354673496,0.4386410493839984,47035601997
2025-03-16,-0.34021959455763984,-1.1338991407216037,0.4090855734742286,47035601997
